"assay_id","standard_value","standard_units","canonical_smiles","tid","pref_name","organism"
61358,47.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)O2,155,Dopamine transporter,Homo sapiens
61358,42.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(I)cc3)O2,155,Dopamine transporter,Homo sapiens
61485,1.090000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61358,22.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Br)cc3)O2,155,Dopamine transporter,Homo sapiens
61358,2040.000000000000000000000000000000,nM,COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61358,56.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)O2,155,Dopamine transporter,Homo sapiens
61358,10000.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](CC2CCC1O2)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61358,3380.000000000000000000000000000000,nM,COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61485,1.400000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C,155,Dopamine transporter,Homo sapiens
61507,35.000000000000000000000000000000,nM,Fc1ccc(cc1)C(OCCC2CCN(Cc3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61358,3.270000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)O2,155,Dopamine transporter,Homo sapiens
61358,1900.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccccc3)O2,155,Dopamine transporter,Homo sapiens
61358,3840.000000000000000000000000000000,nM,COC(=O)[C@@H]1[C@@H](CC2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61485,23.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61485,2.400000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C,155,Dopamine transporter,Homo sapiens
61358,10.000000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)O2,155,Dopamine transporter,Homo sapiens
61358,10.900000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61507,37.600000000000000000000000000000,nM,Fc1ccc(CN2CCC(CCOC(c3ccccc3)c4ccccc4)CC2)cc1,155,Dopamine transporter,Homo sapiens
61358,3.350000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)O2,155,Dopamine transporter,Homo sapiens
61358,520.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@@H](CC2CCC1O2)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61507,33.000000000000000000000000000000,nM,Fc1ccc(cc1)C(NCCC2CCN(Cc3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61504,58.000000000000000000000000000000,nM,Fc1ccc(cc1)C(NCCC2CCN(Cc3ccccc3)CC2)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61510,1401.000000000000000000000000000000,nM,CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)NCCCCCCNC(=O)C4C5CCC(CC4c6ccc(Cl)cc6)N5C,155,Dopamine transporter,Homo sapiens
61354,49.500000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(C)cc4,155,Dopamine transporter,Homo sapiens
61510,1667.000000000000000000000000000000,nM,CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)NCCCCNC(=O)C4C5CCC(CC4c6ccc(Cl)cc6)N5C,155,Dopamine transporter,Homo sapiens
61354,312.000000000000000000000000000000,nM,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
61354,44.600000000000000000000000000000,nM,CN1C2CCC1CC(C2)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61510,871.000000000000000000000000000000,nM,CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)NCCCCCCCCNC(=O)C4C5CCC(CC4c6ccc(Cl)cc6)N5C,155,Dopamine transporter,Homo sapiens
61354,1480.000000000000000000000000000000,nM,CCC(O[C@H]1CC2CCC(C1C(=O)OC)N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61354,20.300000000000000000000000000000,nM,COC(=O)C1C2CCC(C[C@@H]1OC(c3ccc(F)cc3)c4ccc(F)cc4)N2,155,Dopamine transporter,Homo sapiens
61354,24.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(Br)cc4,155,Dopamine transporter,Homo sapiens
61354,119.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2CCCc3ccc(I)cc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
61354,6030.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC3c4ccccc4c5ccccc35,155,Dopamine transporter,Homo sapiens
61510,52.200000000000000000000000000000,nM,CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)NCCCNC(=O)C4C5CCC(CC4c6ccc(Cl)cc6)N5C,155,Dopamine transporter,Homo sapiens
61354,22.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2CCCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
61354,72.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Br)cc3)c4ccc(Br)cc4,155,Dopamine transporter,Homo sapiens
61354,15.800000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(Cl)cc4,155,Dopamine transporter,Homo sapiens
61354,389.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Br)cc3)c4ccc(I)cc4,155,Dopamine transporter,Homo sapiens
61354,10.900000000000000000000000000000,nM,COC(=O)C1[C@H](C[C@@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61354,33.500000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccccc4,155,Dopamine transporter,Homo sapiens
61354,80.200000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2CCCc3ccc(Br)cc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
61509,267.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
61510,1.700000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C,155,Dopamine transporter,Homo sapiens
61354,99.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2CCCCCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
61354,55.900000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(I)cc4,155,Dopamine transporter,Homo sapiens
61354,240.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(C)cc3)c4ccc(C)cc4,155,Dopamine transporter,Homo sapiens
61354,909.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(I)cc3)c4ccc(I)cc4,155,Dopamine transporter,Homo sapiens
61354,13.200000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61354,223.000000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2Cc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,155,Dopamine transporter,Homo sapiens
61354,91.400000000000000000000000000000,nM,COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Cl)cc3)c4ccc(Cl)cc4,155,Dopamine transporter,Homo sapiens
61352,33.700000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(F)cc3)N2,155,Dopamine transporter,Homo sapiens
61352,1.080000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(I)cc3)N2C,155,Dopamine transporter,Homo sapiens
61352,1.430000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2,155,Dopamine transporter,Homo sapiens
61352,95.600000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
61352,1.090000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61352,7.930000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3cccc(Br)c3)N2C,155,Dopamine transporter,Homo sapiens
61352,27.800000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3cccc(I)c3)N2C,155,Dopamine transporter,Homo sapiens
61352,11.000000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61352,1.400000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C,155,Dopamine transporter,Homo sapiens
61352,1100.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
61352,65.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61352,0.660000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2,155,Dopamine transporter,Homo sapiens
61512,0.600000000000000000000000000000,nM,COC(=O)C1C2CC[C@H](C[C@@H]1c3ccc(Cl)c(C)c3)N2C,155,Dopamine transporter,Homo sapiens
62972,6500.000000000000000000000000000000,nM,CN1CCN(CC1)C2Cn3cccc3Sc4ccc(Cl)cc24,155,Dopamine transporter,Homo sapiens
61512,2900.000000000000000000000000000000,nM,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,155,Dopamine transporter,Homo sapiens
61514,373.000000000000000000000000000000,nM,CCC[C@@]1(O)CN2[C@@H]3CCC2C1[C@H](C3)c4ccc(C)cc4,155,Dopamine transporter,Homo sapiens
61514,390.000000000000000000000000000000,nM,Cc1ccc(cc1)[C@H]2C[C@H]3CCC4C2[C@](C)(O)CN34,155,Dopamine transporter,Homo sapiens
61514,3320.000000000000000000000000000000,nM,Fc1ccc(cc1)[C@H]2C[C@H]3CCC4C2C(=O)CN34,155,Dopamine transporter,Homo sapiens
61514,67.000000000000000000000000000000,nM,Cc1ccc(cc1)[C@H]2C[C@H]3CCC4C2C(=C)CN34,155,Dopamine transporter,Homo sapiens
61514,89.000000000000000000000000000000,nM,Cc1ccc(cc1)[C@H]2C[C@H]3CCC4C2[C@](O)(CN34)c5ccccc5,155,Dopamine transporter,Homo sapiens
61514,570.000000000000000000000000000000,nM,CCCC1[C@H](C[C@H]2CC3CCN2C13)c4ccc(C)cc4,155,Dopamine transporter,Homo sapiens
61514,301.000000000000000000000000000000,nM,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,155,Dopamine transporter,Homo sapiens
61514,44.000000000000000000000000000000,nM,Cc1ccc(cc1)[C@H]2C[C@H]3CCC4C2[C@](O)(CN34)c5ccc(Cl)cc5,155,Dopamine transporter,Homo sapiens
61514,538.000000000000000000000000000000,nM,Cc1ccc(cc1)[C@H]2C[C@H]3CCC4C2C(=O)CN34,155,Dopamine transporter,Homo sapiens
61359,32600.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61359,2.940000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1N2C)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61359,1.190000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,3.040000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,1.090000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61359,0.570000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc4ccccc4c3)N2C,155,Dopamine transporter,Homo sapiens
61359,10000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2C[C@@H](O)C1N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61359,65.000000000000000000000000000000,nM,Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61359,2590.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61359,150000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2[C@@H](O)CC1N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61359,19.400000000000000000000000000000,nM,COC(=O)C1=C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,0.760000000000000000000000000000,nM,COC(=O)[C@@H]1C(C[C@H]2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,6150.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61359,7.370000000000000000000000000000,nM,COC(=O)C1=C(C[C@H]2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,33.200000000000000000000000000000,nM,COC(=O)C1C2C[C@@H](O)C(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61359,0.490000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc4ccccc4c3)N2C,155,Dopamine transporter,Homo sapiens
61359,408.000000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1N2C)c3ccc(F)cc3,155,Dopamine transporter,Homo sapiens
61359,6.090000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61359,235.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61359,17.900000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61359,246.000000000000000000000000000000,nM,COC(=O)C1=C(CC2[C@@H](O)CC1N2C)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61359,1.100000000000000000000000000000,nM,CCOC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,55.100000000000000000000000000000,nM,COC(=O)C1=C(CC2[C@@H](O)CC1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,2690.000000000000000000000000000000,nM,COC(=O)[C@H]1C(CC2C[C@@H](O)[C@H]1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,739.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61359,265.000000000000000000000000000000,nM,COC(=O)C1=C(CC2C[C@H](O)[C@H]1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,3.020000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61359,482.000000000000000000000000000000,nM,COC(=O)[C@H]1C(CC2C[C@@H](O)[C@H]1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,0.380000000000000000000000000000,nM,COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
61359,7.700000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc4ccccc4c3)N2C,155,Dopamine transporter,Homo sapiens
61359,518.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccccc3,155,Dopamine transporter,Homo sapiens
61359,11.000000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61359,110.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(F)cc3,155,Dopamine transporter,Homo sapiens
61359,32.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc4ccccc4c3)N2C,155,Dopamine transporter,Homo sapiens
61359,48.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,14.200000000000000000000000000000,nM,COC(=O)[C@@H]1[C@@H](CC2CC(=O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,20000.000000000000000000000000000000,nM,COC(=O)C1=C(CC2[C@@H](O)CC1N2C)c3ccc(F)cc3,155,Dopamine transporter,Homo sapiens
61359,3530.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccccc3)N2C,155,Dopamine transporter,Homo sapiens
61359,0.300000000000000000000000000000,nM,COC(=O)C1C(C[C@H]2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,45.000000000000000000000000000000,nM,COC(=O)C1=C(CC2C[C@@H](O)C1N2C)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61359,1.420000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,2.800000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61359,1.160000000000000000000000000000,nM,COC(=O)C1=C(CC2CCC1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,448.000000000000000000000000000000,nM,COC(=O)C1C(CC2[C@@H](O)CC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61359,7730.000000000000000000000000000000,nM,COC(=O)C1=C(CC2C[C@@H](O)C1N2C)c3ccc(F)cc3,155,Dopamine transporter,Homo sapiens
61359,1.260000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61359,14.100000000000000000000000000000,nM,COC(=O)[C@@H]1C[C@H](C2CC(=O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,477.000000000000000000000000000000,nM,COC(=O)C1C2C[C@H](O)C(CC1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61359,123.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(F)cc3,155,Dopamine transporter,Homo sapiens
61359,0.810000000000000000000000000000,nM,CCOC(=O)C1C(CC2C[C@@H](O)C1N2C)c3ccc(Cl)c(Cl)c3,155,Dopamine transporter,Homo sapiens
61359,6300.000000000000000000000000000000,nM,COC(=O)C1C(CC2C[C@@H](O)C1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
61501,1.400000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3ccc(Cl)c(Cl)c3)N2,155,Dopamine transporter,Homo sapiens
61501,1.100000000000000000000000000000,nM,COC(=O)[C@@H]1C2CCC(C[C@@H]1c3ccc(Cl)c(Cl)c3)N2C,155,Dopamine transporter,Homo sapiens
62812,3.000000000000000000000000000000,nM,CCC[C@@H]1CN(C)CC[C@@H]1c2ccc(Cl)cc2,155,Dopamine transporter,Homo sapiens
61490,1.600000000000000000000000000000,nM,COC(=O)C1C2CC[C@H](C[C@@H]1c3ccc(I)cc3)N2C,155,Dopamine transporter,Homo sapiens
62969,1280.000000000000000000000000000000,nM,Fc1ccc(CCC(=O)N2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)cc1,155,Dopamine transporter,Homo sapiens
62969,781.000000000000000000000000000000,nM,Fc1ccc(cc1)C(CCCN2CCC(CC2)NC(=O)OCCc3ccc(cc3)C#N)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
62968,2940.000000000000000000000000000000,nM,O=C(OCc1cccc(Oc2ccccc2)c1)N3CCC4(CC3)N(CNC4=O)c5ccccc5,155,Dopamine transporter,Homo sapiens
62969,996.000000000000000000000000000000,nM,Fc1ccc(cc1)C(CCCN2CCN(CC2)C(=O)OCCc3ccc(cc3)C#N)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
62969,1520.000000000000000000000000000000,nM,Clc1cc2OCOc2cc1CN3CCC(CC3)N4C(=O)C(=O)Nc5ccccc45,155,Dopamine transporter,Homo sapiens
62969,994.000000000000000000000000000000,nM,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)cc1,155,Dopamine transporter,Homo sapiens
62968,2250.000000000000000000000000000000,nM,O=C1NCN(c2ccccc2)C13CCN(Cc4cccc(Oc5ccccc5)c4)CC3,155,Dopamine transporter,Homo sapiens
62969,954.000000000000000000000000000000,nM,Fc1ccc(cc1)C(CCCN2CCN(CC2)C(=O)CCCc3ccccc3)c4ccc(F)cc4,155,Dopamine transporter,Homo sapiens
62969,1650.000000000000000000000000000000,nM,Fc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)cc1,155,Dopamine transporter,Homo sapiens
58964,3.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,5.300000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,2.900000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,40.500000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
61513,3600.000000000000000000000000000000,nM,CC[C@H](C)[C@@H](N1C[C@H](CN2CCC(CC2)c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)[C@H](C1)c5cccc(F)c5)C(=O)O,155,Dopamine transporter,Homo sapiens
58964,4.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,5.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,3.800000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,3.800000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,1.500000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,660.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,63.400000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,10.600000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,5.900000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,3.800000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,37.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,2.050000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,3500.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,1200.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,4.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,7.400000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,3.640000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
58964,60.000000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
61515,0.227000000000000000000000000000,nM,CSCCSCCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61516,5.690000000000000000000000000000,nM,CSCCSCCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61515,2.620000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61516,139.000000000000000000000000000000,nM,COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C,155,Dopamine transporter,Homo sapiens
61515,0.146000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
61516,20.300000000000000000000000000000,nM,,155,Dopamine transporter,Homo sapiens
61355,29.100000000000000000000000000000,nM,COC(=O)[C@H]([C@@H]1CCCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
61355,17.000000000000000000000000000000,nM,COC(=O)C(C1CCCCN1)c2ccccc2,155,Dopamine transporter,Homo sapiens
61355,193.000000000000000000000000000000,nM,COC(=O)[C@@H]([C@@H]1CCCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
61355,88.000000000000000000000000000000,nM,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccccc2,155,Dopamine transporter,Homo sapiens
61355,128.000000000000000000000000000000,nM,Clc1ccc(cc1Cl)C(C#N)C2CCCC2,155,Dopamine transporter,Homo sapiens
61355,17.000000000000000000000000000000,nM,COC(=O)[C@@H]([C@H]1CCCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
61355,1200.000000000000000000000000000000,nM,COC(=O)[C@H]([C@@H]1CCCCN1)c2ccccc2,155,Dopamine transporter,Homo sapiens
62815,87.000000000000000000000000000000,nM,CNCC1C2CCC(C2)C1c3ccc4ccccc4c3,155,Dopamine transporter,Homo sapiens
61355,34.000000000000000000000000000000,nM,COC(=O)[C@H]([C@@H]1CCCCO1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
61355,13000.000000000000000000000000000000,nM,COC(=O)[C@@H]([C@@H]1CCCCO1)c2ccccc2,155,Dopamine transporter,Homo sapiens
61355,146.000000000000000000000000000000,nM,COC(=O)C(C1CCCCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
61355,47.000000000000000000000000000000,nM,COC(=O)C(C1CCCC1)c2ccc(Cl)c(Cl)c2,155,Dopamine transporter,Homo sapiens
